orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
416408893370,APEX4848390000006,416408893370, Sell,M2KM6,M2K,Micro E-mini Russell 2000,2770.7000000000003,1,04/17/2026 08:52:32,416408893397, Filled,-2,0,0.1,,416408893397,04/16/2026 21:50:10,4/16/26,1,Tradingview, Limit,2770.70,,2770.7,,1,2770.70,2770.7000000000003,,"13,853.50",USD
416408893373,APEX4848390000006,416408893373, Buy,M2KM6,M2K,Micro E-mini Russell 2000,,,,416408893416, Canceled,-2,0,0.1,,416408893416,04/17/2026 08:52:32,4/17/26,1,Tradingview, Limit,2655.20,,2655.2,,,,,,,USD
416408893375,APEX4848390000006,416408893375, Buy,M2KM6,M2K,Micro E-mini Russell 2000,,,,416408893408, Canceled,-2,0,0.1,,416408893408,04/17/2026 08:52:32,4/17/26,1,Tradingview, Stop,,2857.10,,2857.1,,,,,,USD
416408893386,APEX4848390000006,416408893386, Sell,MESM6,MES,Micro E-mini S&P 500,,,,416408893435, Canceled,-2,0,0.25,,416408893435,04/17/2026 11:52:31,4/17/26,1,Tradingview, Limit,7225.00,,7225.0,,,,,,,USD
416408893389,APEX4848390000006,416408893389, Buy,MESM6,MES,Micro E-mini S&P 500,,,,416408893389, Canceled,-2,0,0.25,,416408893389,04/16/2026 19:35:49,4/16/26,1,Tradingview, Limit,6988.50,,6988.5,,,,,,,USD
416408893391,APEX4848390000006,416408893391, Buy,MESM6,MES,Micro E-mini S&P 500,,,,416408893391, Canceled,-2,0,0.25,,416408893391,04/16/2026 19:35:49,4/16/26,1,Tradingview, Stop,,7358.50,,7358.5,,,,,,USD
416408893424,APEX4848390000006,416408893424, Sell,MYMM6,MYM,Micro E-mini Dow $0.50,,,,416408893424, Canceled,0,0,1.0,,416408893424,04/17/2026 09:58:21,4/17/26,1,Tradingview, Limit,50844,,50844.0,,,,,,,USD
416408893427,APEX4848390000006,416408893427, Buy,MYMM6,MYM,Micro E-mini Dow $0.50,,,,416408893427, Canceled,0,0,1.0,,416408893427,04/17/2026 09:58:21,4/17/26,1,Tradingview, Limit,47673,,47673.0,,,,,,,USD
416408893429,APEX4848390000006,416408893429, Buy,MYMM6,MYM,Micro E-mini Dow $0.50,,,,416408893429, Canceled,0,0,1.0,,416408893429,04/17/2026 09:58:21,4/17/26,1,Tradingview, Stop,,51835,,51835.0,,,,,,USD
416408893467,APEX4848390000006,416408893467, Buy,M2KM6,M2K,Micro E-mini Russell 2000,2788.1000000000004,1,04/17/2026 16:59:02,416408893467, Filled,-2,0,0.1,,416408893467,04/17/2026 16:59:02,4/17/26,1,AutoLiq, Market,,,,,1,2788.10,2788.1000000000004,,"13,940.50",USD
