orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
647735930295,LFE02590489830001,647735930295, Sell,M2KU6,M2K,Micro E-mini Russell 2000,2976.2000000000003,4,09/06/2026 20:38:45,647735930295, Filled,-2,0,0.1,,647735930295,09/06/2026 20:38:45,9/6/26,4,Tradingview, Market,,,,,4,2976.20,2976.2000000000003,,"59,524.00",USD
647735930303,LFE02590489830001,647735930303, Buy,M2KU6,M2K,Micro E-mini Russell 2000,2971.6000000000004,4,09/07/2026 00:35:24,647735930310, Filled,-2,0,0.1,,647735930310,09/06/2026 21:00:32,9/6/26,4,Tradingview, Limit,2971.60,,2971.6,,4,2971.60,2971.6000000000004,,"59,432.00",USD
647735930315,LFE02590489830001,647735930315, Sell,MGCZ6,MGC,E-Micro Gold,,,,647735930361, Canceled,-1,0,0.1,,647735930361,09/07/2026 05:59:13,9/7/26,1,Tradingview, Limit,4488.4,,4488.4,,,,,,,USD
647735930318,LFE02590489830001,647735930318, Buy,MGCZ6,MGC,E-Micro Gold,,,,647735930349, Canceled,-1,0,0.1,,647735930349,09/07/2026 00:55:52,9/7/26,1,Tradingview, Limit,4440.9,,4440.9,,,,,,,USD
