orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
647735930059,LFE02590489830001,647735930059, Sell,MGCZ6,MGC,E-Micro Gold,,,,647735930078, Canceled,-1,0,0.1,,647735930078,09/04/2026 02:45:15,9/4/26,2,Tradingview, Limit,4521.6,,4521.6,,,,,,,USD
647735930062,LFE02590489830001,647735930062, Buy,MGCZ6,MGC,E-Micro Gold,,,,647735930082, Canceled,-1,0,0.1,,647735930082,09/04/2026 02:45:15,9/4/26,2,Tradingview, Limit,4505.4,,4505.4,,,,,,,USD
647735930092,LFE02590489830001,647735930092, Sell,MNQU6,MNQ,Micro E-mini NASDAQ-100,29585.75,1,09/04/2026 03:04:06,647735930092, Filled,-2,0,0.25,,647735930092,09/04/2026 03:04:06,9/4/26,1,Tradingview, Market,,,,,1,29585.75,29585.75,,"59,171.50",USD
647735930099,LFE02590489830001,647735930099, Buy,MNQU6,MNQ,Micro E-mini NASDAQ-100,29556.0,1,09/04/2026 08:30:07,647735930102, Filled,-2,0,0.25,,647735930102,09/04/2026 08:29:25,9/4/26,1,Tradingview, Limit,29556.00,,29556.0,,1,29556.00,29556.0,,"59,112.00",USD
647735930111,LFE02590489830001,647735930111, Sell,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,647735930136, Canceled,-2,0,0.25,,647735930136,09/04/2026 09:34:24,9/4/26,1,Tradingview, Limit,29758.75,,29758.75,,,,,,,USD
647735930119,LFE02590489830001,647735930119, Buy,MGCZ6,MGC,E-Micro Gold,,,,647735930194, Canceled,-1,0,0.1,,647735930194,09/04/2026 15:03:06,9/4/26,1,Tradingview, Limit,4430.0,,4430.0,,,,,,,USD
647735930122,LFE02590489830001,647735930122, Sell,MGCZ6,MGC,E-Micro Gold,,,,647735930190, Canceled,-1,0,0.1,,647735930190,09/04/2026 15:02:59,9/4/26,1,Tradingview, Limit,4483.9,,4483.9,,,,,,,USD
647735930141,LFE02590489830001,647735930141, Sell,M2KU6,M2K,Micro E-mini Russell 2000,,,,647735930226, Canceled,-2,0,0.1,,647735930226,09/04/2026 15:57:41,9/4/26,6,Tradingview, Limit,2983.70,,2983.7,,,,,,,USD
647735930144,LFE02590489830001,647735930144, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,647735930184, Canceled,-2,0,0.1,,647735930184,09/04/2026 15:02:27,9/4/26,6,Tradingview, Limit,2972.40,,2972.4,,,,,,,USD
647735930153,LFE02590489830001,647735930153, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,,,,647735930208, Canceled,0,0,1.0,,647735930208,09/04/2026 15:13:31,9/4/26,4,Tradingview, Limit,53572,,53572.0,,,,,,,USD
647735930156,LFE02590489830001,647735930156, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,647735930160, Canceled,0,0,1.0,,647735930160,09/04/2026 15:00:21,9/4/26,4,Tradingview, Limit,53366,,53366.0,,,,,,,USD
647735930198,LFE02590489830001,647735930198, Sell,M2KU6,M2K,Micro E-mini Russell 2000,2971.6000000000004,4,09/04/2026 15:08:04,647735930198, Filled,-2,0,0.1,,647735930198,09/04/2026 15:08:04,9/4/26,4,Tradingview, Market,,,,,4,2971.60,2971.6000000000004,,"59,432.00",USD
647735930205,LFE02590489830001,647735930205, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,647735930230, Canceled,-2,0,0.1,,647735930230,09/04/2026 15:59:28,9/4/26,4,Tradingview, Limit,2970.40,,2970.4,,,,,,,USD
647735930212,LFE02590489830001,647735930212, Buy,MGCZ6,MGC,E-Micro Gold,4482.400000000001,1,09/04/2026 15:30:54,647735930212, Filled,-1,0,0.1,,647735930212,09/04/2026 15:30:54,9/4/26,1,Tradingview, Market,,,,,1,4482.4,4482.400000000001,,"44,824.00",USD
647735930219,LFE02590489830001,647735930219, Sell,MGCZ6,MGC,E-Micro Gold,,,,647735930222, Canceled,-1,0,0.1,,647735930222,09/04/2026 15:33:25,9/4/26,1,Tradingview, Limit,4488.3,,4488.3,,,,,,,USD
647735930270,LFE02590489830001,647735930270, Sell,MGCZ6,MGC,E-Micro Gold,4477.5,1,09/04/2026 16:45:02,647735930270, Filled,-1,0,0.1,,647735930270,09/04/2026 16:45:02,9/4/26,1,AutoLiq, Market,,,,,1,4477.5,4477.5,,"44,775.00",USD
647735930272,LFE02590489830001,647735930272, Buy,M2KU6,M2K,Micro E-mini Russell 2000,2974.9,4,09/04/2026 16:45:02,647735930272, Filled,-2,0,0.1,,647735930272,09/04/2026 16:45:02,9/4/26,4,AutoLiq, Market,,,,,4,2974.90,2974.9,,"59,498.00",USD
