orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
640160950610,TOF197288,640160950610, Sell,MGCZ6,MGC,E-Micro Gold,4524.8,2,09/03/2026 14:53:40,640160950610, Filled,-1,0,0.1,,640160950610,09/03/2026 14:53:40,9/3/26,2,Tradingview, Market,,,,,2,4524.8,4524.8,,"90,496.00",USD
640160950621,TOF197288,640160950621, Buy,MGCZ6,MGC,E-Micro Gold,,,,640160950629, Canceled,-1,0,0.1,,640160950629,09/03/2026 15:01:07,9/3/26,2,Tradingview, Limit,4511.5,,4511.5,,,,,,,USD
640160950636,TOF197288,640160950636, Buy,MGCZ6,MGC,E-Micro Gold,4520.8,2,09/03/2026 16:09:50,640160950636, Filled,-1,0,0.1,,640160950636,09/03/2026 16:09:50,9/3/26,2,Exit, Market,,,,,2,4520.8,4520.8,,"90,416.00",USD
