orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
640160950930,TOF197288,640160950930, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,640160950930, Canceled,-2,0,0.1,,640160950930,09/08/2026 02:35:04,9/8/26,5,Tradingview, Limit,2946.20,,2946.2,,,,,,,USD
640160950933,TOF197288,640160950933, Sell,M2KU6,M2K,Micro E-mini Russell 2000,,,,640160950933, Canceled,-2,0,0.1,,640160950933,09/08/2026 02:35:04,9/8/26,5,Tradingview, Limit,2955.60,,2955.6,,,,,,,USD
640160950942,TOF197288,640160950942, Sell,M2KU6,M2K,Micro E-mini Russell 2000,,,,640160950996, Canceled,-2,0,0.1,,640160950996,09/08/2026 13:47:37,9/8/26,6,Tradingview, Limit,2984.00,,2984.0,,,,,,,USD
640160950945,TOF197288,640160950945, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,640160950965, Canceled,-2,0,0.1,,640160950965,09/08/2026 13:42:15,9/8/26,6,Tradingview, Limit,2976.80,,2976.8,,,,,,,USD
640160950948,TOF197288,640160950948, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,,,,640160950987, Canceled,0,0,1.0,,640160950987,09/08/2026 13:43:58,9/8/26,4,Tradingview, Limit,53023,,53023.0,,,,,,,USD
640160950951,TOF197288,640160950951, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,640160950989, Canceled,0,0,1.0,,640160950989,09/08/2026 13:43:58,9/8/26,4,Tradingview, Limit,52914,,52914.0,,,,,,,USD
640160950994,TOF197288,640160950994, Buy,MGCZ6,MGC,E-Micro Gold,,,,640160950994, Rejected,-1,0,0.1,,640160950994,09/08/2026 13:46:06,9/8/26,1,Tradingview, Limit,4404.9,,4404.9,,,,,,,USD
