orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
642665611322,TAKEPROFITPRO781112132,642665611322, Sell,MGCZ6,MGC,E-Micro Gold,,,,642665611322, Canceled,-1,0,0.1,,642665611322,09/14/2026 21:19:39,9/14/26,2,multibracket, Limit,4369.8,,4369.8,,,,,,,USD
642665611325,TAKEPROFITPRO781112132,642665611325, Buy,MGCZ6,MGC,E-Micro Gold,,,,642665611325, Canceled,-1,0,0.1,,642665611325,09/14/2026 21:19:39,9/14/26,2,multibracket, Limit,4356.9,,4356.9,,,,,,,USD
642665611335,TAKEPROFITPRO781112132,642665611335, Sell,MGCZ6,MGC,E-Micro Gold,,,,642665611335, Canceled,-1,0,0.1,,642665611335,09/15/2026 16:03:08,9/15/26,2,multibracket, Limit,4354.6,,4354.6,,,,,,,USD
642665611338,TAKEPROFITPRO781112132,642665611338, Buy,MGCZ6,MGC,E-Micro Gold,,,,642665611338, Canceled,-1,0,0.1,,642665611338,09/15/2026 16:03:08,9/15/26,2,multibracket, Limit,4317.2,,4317.2,,,,,,,USD
642665611348,TAKEPROFITPRO781112132,642665611348, Buy,MGCZ6,MGC,E-Micro Gold,,,,642665611348, Canceled,-1,0,0.1,,642665611348,09/15/2026 16:07:32,9/15/26,2,multibracket, Limit,4327.3,,4327.3,,,,,,,USD
642665611351,TAKEPROFITPRO781112132,642665611351, Sell,MGCZ6,MGC,E-Micro Gold,,,,642665611351, Canceled,-1,0,0.1,,642665611351,09/15/2026 16:07:32,9/15/26,2,multibracket, Limit,4355.3,,4355.3,,,,,,,USD
642665611354,TAKEPROFITPRO781112132,642665611354, Buy,M2KU6,M2K,Micro E-mini Russell 2000,2874.8,4,09/15/2026 16:14:29,642665611354, Filled,-2,0,0.1,,642665611354,09/15/2026 16:14:29,9/15/26,4,multibracket, Market,,,,,4,2874.80,2874.8,,"57,496.00",USD
642665611361,TAKEPROFITPRO781112132,642665611361, Sell,M2KU6,M2K,Micro E-mini Russell 2000,,,,642665611373, Canceled,-2,0,0.1,,642665611373,09/15/2026 16:34:00,9/15/26,4,, Limit,2881.20,,2881.2,,,,,,,USD
642665611383,TAKEPROFITPRO781112132,642665611383, Sell,MGCZ6,MGC,E-Micro Gold,4332.2,1,09/15/2026 16:47:17,642665611383, Filled,-1,0,0.1,,642665611383,09/15/2026 16:47:17,9/15/26,1,Tradingview, Market,,,,,1,4332.2,4332.2,,"43,322.00",USD
642665611392,TAKEPROFITPRO781112132,642665611392, Buy,MGCZ6,MGC,E-Micro Gold,4332.8,1,09/15/2026 16:55:01,642665611392, Filled,-1,0,0.1,,642665611392,09/15/2026 16:55:01,9/15/26,1,AutoLiq, Market,,,,,1,4332.8,4332.8,,"43,328.00",USD
642665611403,TAKEPROFITPRO781112132,642665611403, Sell,M2KU6,M2K,Micro E-mini Russell 2000,2876.0,4,09/15/2026 16:55:01,642665611403, Filled,-2,0,0.1,,642665611403,09/15/2026 16:55:01,9/15/26,4,AutoLiq, Market,,,,,4,2876.00,2876.0,,"57,520.00",USD
