orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
541460651517,APEX4848390000007,541460651517, Sell,M2KU6,M2K,Micro E-mini Russell 2000,3034.7000000000003,2,07/02/2026 01:10:43,541460651536, Filled,-2,0,0.1,,541460651536,07/02/2026 00:24:19,7/2/26,2,Tradingview, Limit,3034.70,,3034.7,,2,3034.70,3034.7000000000003,,"30,347.00",USD
541460651520,APEX4848390000007,541460651520, Buy,M2KU6,M2K,Micro E-mini Russell 2000,3025.0,2,07/02/2026 02:47:15,541460651583, Filled,-2,0,0.1,,541460651583,07/02/2026 02:38:48,7/2/26,2,Tradingview, Limit,3025.00,,3025.0,,2,3025.00,3025.0,,"30,250.00",USD
541460651522,APEX4848390000007,541460651522, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,541460651545, Canceled,-2,0,0.1,,541460651545,07/02/2026 01:10:43,7/2/26,2,Tradingview, Stop,,3038.50,,3038.5,,,,,,USD
541460651560,APEX4848390000007,541460651560, Sell,M2KU6,M2K,Micro E-mini Russell 2000,3032.7,2,07/02/2026 04:23:57,541460651613, Filled,-2,0,0.1,,541460651613,07/02/2026 02:59:00,7/2/26,2,Tradingview, Limit,3032.70,,3032.7,,2,3032.70,3032.7,,"30,327.00",USD
541460651563,APEX4848390000007,541460651563, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,541460651626, Canceled,-2,0,0.1,,541460651626,07/02/2026 04:23:57,7/2/26,2,Tradingview, Limit,3025.00,,3025.0,,,,,,,USD
541460651565,APEX4848390000007,541460651565, Buy,M2KU6,M2K,Micro E-mini Russell 2000,3038.5,2,07/02/2026 05:38:26,541460651620, Filled,-2,0,0.1,,541460651620,07/02/2026 04:23:57,7/2/26,2,Tradingview, Stop,,3038.50,,3038.5,2,3038.50,3038.5,,"30,385.00",USD
541460651572,APEX4848390000007,541460651572, Sell,MNQU6,MNQ,Micro E-mini NASDAQ-100,30112.25,2,07/02/2026 08:08:46,541460651641, Filled,-2,0,0.25,,541460651641,07/02/2026 06:10:57,7/2/26,2,Tradingview, Limit,30112.25,,30112.25,,2,30112.25,30112.25,,"120,449.00",USD
541460651575,APEX4848390000007,541460651575, Buy,MNQU6,MNQ,Micro E-mini NASDAQ-100,29994.0,2,07/02/2026 10:27:25,541460651696, Filled,-2,0,0.25,,541460651696,07/02/2026 09:10:41,7/2/26,2,Tradingview, Limit,29994.00,,29994.0,,2,29994.00,29994.0,,"119,976.00",USD
541460651577,APEX4848390000007,541460651577, Buy,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,541460651688, Canceled,-2,0,0.25,,541460651688,07/02/2026 08:37:20,7/2/26,2,Tradingview, Stop,,30470.25,,30470.25,,,,,,USD
541460651709,APEX4848390000007,541460651709, Sell,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,541460651761, Canceled,-2,0,0.25,,541460651761,07/02/2026 16:51:39,7/2/26,2,Tradingview, Limit,29643.75,,29643.75,,,,,,,USD
541460651712,APEX4848390000007,541460651712, Buy,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,541460651734, Canceled,-2,0,0.25,,541460651734,07/02/2026 10:48:07,7/2/26,2,Tradingview, Limit,29852.50,,29852.5,,,,,,,USD
541460651714,APEX4848390000007,541460651714, Buy,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,541460651714, Canceled,-2,0,0.25,,541460651714,07/02/2026 10:34:28,7/2/26,2,Tradingview, Stop,,30342.50,,30342.5,,,,,,USD
541460651774,APEX4848390000007,541460651774, Buy,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,541460651843, Canceled,-2,0,0.25,,541460651843,07/02/2026 21:57:19,7/2/26,2,Tradingview, Limit,29565.75,,29565.75,,,,,,,USD
541460651777,APEX4848390000007,541460651777, Sell,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,541460651845, Canceled,-2,0,0.25,,541460651845,07/02/2026 21:57:19,7/2/26,2,Tradingview, Limit,29940.75,,29940.75,,,,,,,USD
541460651779,APEX4848390000007,541460651779, Sell,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,541460651829, Canceled,-2,0,0.25,,541460651829,07/02/2026 20:56:41,7/2/26,2,Tradingview, Stop,,29146.00,,29146.0,,,,,,USD
