orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
630142130253,TOF189562,630142130253, Buy,M2KU6,M2K,Micro E-mini Russell 2000,3021.3,2,08/24/2026 00:24:48,630142130253, Filled,-2,0,0.1,,630142130253,08/23/2026 23:31:37,8/23/26,2,Tradingview, Limit,3021.30,,3021.3,,2,3021.30,3021.3,,"30,213.00",USD
630142130273,TOF189562,630142130273, Buy,MGCZ6,MGC,E-Micro Gold,,,,630142130273, Canceled,-1,0,0.1,,630142130273,08/24/2026 00:34:14,8/24/26,2,Tradingview, Limit,4659.0,,4659.0,,,,,,,USD
630142130276,TOF189562,630142130276, Sell,MGCZ6,MGC,E-Micro Gold,,,,630142130276, Canceled,-1,0,0.1,,630142130276,08/24/2026 00:34:14,8/24/26,2,Tradingview, Limit,4701.4,,4701.4,,,,,,,USD
630142130279,TOF189562,630142130279, Sell,M2KU6,M2K,Micro E-mini Russell 2000,,,,630142130463, Canceled,-2,0,0.1,,630142130463,08/24/2026 15:39:46,8/24/26,5,Tradingview, Limit,3009.60,,3009.6,,,,,,,USD
630142130282,TOF189562,630142130282, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,630142130455, Canceled,-2,0,0.1,,630142130455,08/24/2026 14:25:02,8/24/26,5,Tradingview, Limit,2999.10,,2999.1,,,,,,,USD
630142130291,TOF189562,630142130291, Sell,MGCZ6,MGC,E-Micro Gold,,,,630142130473, Canceled,-1,0,0.1,,630142130473,08/24/2026 15:53:40,8/24/26,2,Tradingview, Limit,4761.5,,4761.5,,,,,,,USD
630142130294,TOF189562,630142130294, Buy,MGCZ6,MGC,E-Micro Gold,,,,630142130294, Canceled,-1,0,0.1,,630142130294,08/24/2026 02:28:47,8/24/26,2,Tradingview, Limit,4734.0,,4734.0,,,,,,,USD
630142130303,TOF189562,630142130303, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,53229.0,5,08/24/2026 07:07:53,630142130303, Filled,0,0,1.0,,630142130303,08/24/2026 05:45:44,8/24/26,5,Tradingview, Limit,53229,,53229.0,,5,53229,53229.0,,"133,072.50",USD
630142130306,TOF189562,630142130306, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,53454.0,5,08/24/2026 09:32:35,630142130333, Filled,0,0,1.0,,630142130333,08/24/2026 08:01:50,8/24/26,5,Tradingview, Limit,53454,,53454.0,,5,53454,53454.0,,"133,635.00",USD
630142130354,TOF189562,630142130354, Buy,M2KU6,M2K,Micro E-mini Russell 2000,2998.600000000001,7,08/24/2026 13:34:51,630142130359, Filled,-2,0,0.1,,630142130359,08/24/2026 09:42:29,8/24/26,7,Tradingview, Limit,2998.60,,2998.6,,7,2998.60,2998.600000000001,,"104,951.00",USD
630142130357,TOF189562,630142130357, Sell,M2KU6,M2K,Micro E-mini Russell 2000,3003.0,7,08/24/2026 14:21:55,630142130427, Filled,-2,0,0.1,,630142130427,08/24/2026 13:47:59,8/24/26,7,Tradingview, Limit,3003.00,,3003.0,,7,3003.00,3003.0,,"105,105.00",USD
630142130364,TOF189562,630142130364, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,,,,630142130364, Canceled,0,0,1.0,,630142130364,08/24/2026 09:49:47,8/24/26,5,Tradingview, Limit,53781,,53781.0,,,,,,,USD
630142130367,TOF189562,630142130367, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,630142130367, Canceled,0,0,1.0,,630142130367,08/24/2026 09:49:47,8/24/26,5,Tradingview, Limit,53466,,53466.0,,,,,,,USD
630142130370,TOF189562,630142130370, Sell,MCLV6,MCL,Micro Crude Oil,,,,630142130370, Canceled,-2,0,0.01,,630142130370,08/24/2026 10:11:44,8/24/26,3,Tradingview, Limit,86.65,,86.65,,,,,,,USD
630142130373,TOF189562,630142130373, Buy,MCLV6,MCL,Micro Crude Oil,,,,630142130373, Canceled,-2,0,0.01,,630142130373,08/24/2026 10:11:44,8/24/26,3,Tradingview, Limit,83.92,,83.92,,,,,,,USD
630142130376,TOF189562,630142130376, Buy,MGCZ6,MGC,E-Micro Gold,,,,630142130376, Canceled,-1,0,0.1,,630142130376,08/24/2026 11:52:28,8/24/26,2,Tradingview, Limit,4662.2,,4662.2,,,,,,,USD
630142130379,TOF189562,630142130379, Sell,MGCZ6,MGC,E-Micro Gold,,,,630142130379, Canceled,-1,0,0.1,,630142130379,08/24/2026 11:52:28,8/24/26,2,Tradingview, Limit,4693.5,,4693.5,,,,,,,USD
630142130468,TOF189562,630142130468, Buy,MESU6,MES,Micro E-mini S&P 500,,,,630142130468, Canceled,-2,0,0.25,,630142130468,08/24/2026 15:51:40,8/24/26,3,Tradingview, Limit,7648.50,,7648.5,,,,,,,USD
630142130471,TOF189562,630142130471, Sell,MESU6,MES,Micro E-mini S&P 500,,,,630142130471, Canceled,-2,0,0.25,,630142130471,08/24/2026 15:51:40,8/24/26,3,Tradingview, Limit,7657.50,,7657.5,,,,,,,USD
630142130523,TOF189562,630142130523, Buy,MGCZ6,MGC,E-Micro Gold,,,,630142130523, Working,-1,0,0.1,,630142130523,08/24/2026 22:54:45,8/24/26,2,Tradingview, Limit,4619.9,,4619.9,,,,,,,USD
630142130526,TOF189562,630142130526, Sell,MGCZ6,MGC,E-Micro Gold,,,,630142130526, Suspended,-1,0,0.1,,630142130526,08/24/2026 22:54:45,8/24/26,2,Tradingview, Limit,4669.9,,4669.9,,,,,,,USD
630142130529,TOF189562,630142130529, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,630142130529, Working,-2,0,0.1,,630142130529,08/24/2026 23:10:59,8/24/26,8,Tradingview, Limit,2985.30,,2985.3,,,,,,,USD
630142130532,TOF189562,630142130532, Sell,M2KU6,M2K,Micro E-mini Russell 2000,,,,630142130532, Suspended,-2,0,0.1,,630142130532,08/24/2026 23:10:59,8/24/26,8,Tradingview, Limit,3010.30,,3010.3,,,,,,,USD
630142130535,TOF189562,630142130535, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,53481.0,6,08/25/2026 00:00:24,630142130556, Filled,0,0,1.0,,630142130556,08/24/2026 23:55:48,8/24/26,6,Tradingview, Limit,53481,,53481.0,,6,53481,53481.0,,"160,443.00",USD
630142130538,TOF189562,630142130538, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,53688.333333333336,6,08/25/2026 05:14:01,630142130607, Filled,0,0,1.0,,630142130607,08/25/2026 05:20:11,8/25/26,6,Tradingview, Limit,53719,,53719.0,,6,53688,53688.333333333336,,"161,065.00",USD
630142130551,TOF189562,630142130551, Sell,M2KU6,M2K,Micro E-mini Russell 2000,,,,630142130682, Working,-2,0,0.1,,630142130682,08/25/2026 14:55:41,8/25/26,8,Tradingview, Limit,3029.10,,3029.1,,,,,,,USD
630142130554,TOF189562,630142130554, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,630142130650, Suspended,-2,0,0.1,,630142130650,08/25/2026 06:49:44,8/25/26,8,Tradingview, Limit,3013.60,,3013.6,,,,,,,USD
