orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
541460650780,APEX4848390000007,541460650780, Sell,M2KU6,M2K,Micro E-mini Russell 2000,3033.3,2,06/24/2026 10:58:16,541460650780, Filled,-2,0,0.1,,541460650780,06/23/2026 18:02:22,6/23/26,2,Tradingview, Limit,3033.30,,3033.3,,2,3033.30,3033.3,,"30,333.00",USD
541460650783,APEX4848390000007,541460650783, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,541460650811, Canceled,-2,0,0.1,,541460650811,06/24/2026 10:58:17,6/24/26,2,Tradingview, Limit,2942.30,,2942.3,,,,,,,USD
541460650785,APEX4848390000007,541460650785, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,541460650815, Canceled,-2,0,0.1,,541460650815,06/24/2026 11:18:57,6/24/26,2,Tradingview, Stop,,3063.00,,3063.0,,,,,,USD
541460650827,APEX4848390000007,541460650827, Buy,M2KU6,M2K,Micro E-mini Russell 2000,3023.4,2,06/24/2026 16:59:02,541460650827, Filled,-2,0,0.1,,541460650827,06/24/2026 16:59:01,6/24/26,2,AutoLiq, Market,,,,,2,3023.40,3023.4,,"30,234.00",USD
541460650843,APEX4848390000007,541460650843, Sell,M2KU6,M2K,Micro E-mini Russell 2000,,,,541460650850, Working,-2,0,0.1,,541460650850,06/24/2026 18:01:53,6/24/26,2,Tradingview, Limit,3053.30,,3053.3,,,,,,,USD
541460650846,APEX4848390000007,541460650846, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,541460650846, Suspended,-2,0,0.1,,541460650846,06/24/2026 18:01:26,6/24/26,3,Tradingview, Limit,3008.20,,3008.2,,,,,,,USD
541460650848,APEX4848390000007,541460650848, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,541460650848, Suspended,-2,0,0.1,,541460650848,06/24/2026 18:01:26,6/24/26,3,Tradingview, Stop,,3073.40,,3073.4,,,,,,USD
