orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
525817490050,TAKEPROFITPRO311919544,525817490050, Buy,MYMM6,MYM,Micro E-mini Dow $0.50,50799.0,2,06/03/2026 15:59:45,525817490067, Filled,0,0,1.0,,525817490067,06/03/2026 13:57:53,6/3/26,2,Tradingview, Limit,50799,,50799.0,,2,50799,50799.0,,"50,799.00",USD
525817490062,TAKEPROFITPRO311919544,525817490062, Sell,MNQM6,MNQ,Micro E-mini NASDAQ-100,,,,525817490071, Canceled,-2,0,0.25,,525817490071,06/03/2026 14:05:54,6/3/26,2,Tradingview, Limit,30741.50,,30741.5,,,,,,,USD
525817490065,TAKEPROFITPRO311919544,525817490065, Buy,MNQM6,MNQ,Micro E-mini NASDAQ-100,,,,525817490065, Canceled,-2,0,0.25,,525817490065,06/03/2026 12:54:33,6/3/26,2,Tradingview, Limit,30084.75,,30084.75,,,,,,,USD
525817490090,TAKEPROFITPRO311919544,525817490090, Sell,MYMM6,MYM,Micro E-mini Dow $0.50,,,,525817490117, Working,0,0,1.0,,525817490117,06/03/2026 19:36:33,6/3/26,3,Tradingview, Limit,51041,,51041.0,,,,,,,USD
525817490093,TAKEPROFITPRO311919544,525817490093, Buy,MYMM6,MYM,Micro E-mini Dow $0.50,,,,525817490101, Suspended,0,0,1.0,,525817490101,06/03/2026 18:32:27,6/3/26,3,Tradingview, Limit,50550,,50550.0,,,,,,,USD
525817490106,TAKEPROFITPRO311919544,525817490106, Sell,M2KM6,M2K,Micro E-mini Russell 2000,,,,525817490111, Working,-2,0,0.1,,525817490111,06/03/2026 19:33:56,6/3/26,3,Tradingview, Limit,2910.00,,2910.0,,,,,,,USD
525817490109,TAKEPROFITPRO311919544,525817490109, Buy,M2KM6,M2K,Micro E-mini Russell 2000,,,,525817490113, Suspended,-2,0,0.1,,525817490113,06/03/2026 19:33:56,6/3/26,3,Tradingview, Limit,2834.60,,2834.6,,,,,,,USD
525817490122,TAKEPROFITPRO311919544,525817490122, Sell,MGCQ6,MGC,E-Micro Gold,,,,525817490122, Working,-1,0,0.1,,525817490122,06/03/2026 19:50:01,6/3/26,1,Tradingview, Limit,4520.0,,4520.0,,,,,,,USD
525817490125,TAKEPROFITPRO311919544,525817490125, Buy,MGCQ6,MGC,E-Micro Gold,,,,525817490125, Suspended,-1,0,0.1,,525817490125,06/03/2026 19:50:01,6/3/26,1,Tradingview, Limit,4413.0,,4413.0,,,,,,,USD
